brand,age,km_class,price
Fiat-Abarth,2.0,150-200tkm,
Fiat-Abarth,2.0,200-250tkm,
Fiat-Abarth,2.0,250-300tkm,
Fiat-Abarth,2.0,yli300tkm,
Fiat-Abarth,3.0,0-50tkm,23760.0
Fiat-Abarth,3.0,50-100tkm,
Fiat-Abarth,3.0,100-150tkm,
Fiat-Abarth,3.0,150-200tkm,
Fiat-Abarth,3.0,200-250tkm,
Fiat-Abarth,3.0,250-300tkm,
Fiat-Abarth,3.0,yli300tkm,
Fiat-Abarth,4.0,0-50tkm,
Fiat-Abarth,4.0,50-100tkm,
Fiat-Abarth,4.0,100-150tkm,
Fiat-Abarth,4.0,150-200tkm,
Fiat-Abarth,4.0,200-250tkm,
Fiat-Abarth,4.0,250-300tkm,
Fiat-Abarth,4.0,yli300tkm,
Fiat-Abarth,5.0,0-50tkm,21195.0
Fiat-Abarth,5.0,50-100tkm,
Fiat-Abarth,5.0,100-150tkm,
Fiat-Abarth,5.0,150-200tkm,
Fiat-Abarth,5.0,200-250tkm,
Fiat-Abarth,5.0,250-300tkm,
Fiat-Abarth,5.0,yli300tkm,
Fiat-Abarth,6.0,0-50tkm,
Fiat-Abarth,6.0,50-100tkm,
Fiat-Abarth,6.0,100-150tkm,
Fiat-Abarth,6.0,150-200tkm,
Fiat-Abarth,6.0,200-250tkm,
Fiat-Abarth,6.0,250-300tkm,
Fiat-Abarth,6.0,yli300tkm,
Fiat-Abarth,7.0,0-50tkm,
Fiat-Abarth,7.0,50-100tkm,19875.0
Fiat-Abarth,7.0,100-150tkm,
Fiat-Abarth,7.0,150-200tkm,
Fiat-Abarth,7.0,200-250tkm,
Fiat-Abarth,7.0,250-300tkm,
Fiat-Abarth,7.0,yli300tkm,
Fiat-Abarth,8.0,0-50tkm,
Fiat-Abarth,8.0,50-100tkm,
Fiat-Abarth,8.0,100-150tkm,
Fiat-Abarth,8.0,150-200tkm,
Fiat-Abarth,8.0,200-250tkm,
Fiat-Abarth,8.0,250-300tkm,
Fiat-Abarth,8.0,yli300tkm,
Fiat-Abarth,9.0,0-50tkm,
Fiat-Abarth,9.0,50-100tkm,14990.0
Fiat-Abarth,9.0,100-150tkm,
Fiat-Abarth,9.0,150-200tkm,
Fiat-Abarth,9.0,200-250tkm,
Fiat-Abarth,9.0,250-300tkm,
Fiat-Abarth,9.0,yli300tkm,
Fiat-Abarth,10.0,0-50tkm,
Fiat-Abarth,10.0,50-100tkm,
Fiat-Abarth,10.0,100-150tkm,
Fiat-Abarth,10.0,150-200tkm,
Fiat-Abarth,10.0,200-250tkm,
Fiat-Abarth,10.0,250-300tkm,
Fiat-Abarth,10.0,yli300tkm,
Fiat-Abarth,11.0,0-50tkm,
Fiat-Abarth,11.0,50-100tkm,
Fiat-Abarth,11.0,100-150tkm,
Fiat-Abarth,11.0,150-200tkm,
Fiat-Abarth,11.0,200-250tkm,
Fiat-Abarth,11.0,250-300tkm,
Fiat-Abarth,11.0,yli300tkm,
Fiat-Abarth,12.0,0-50tkm,
Fiat-Abarth,12.0,50-100tkm,
Fiat-Abarth,12.0,100-150tkm,
Fiat-Abarth,12.0,150-200tkm,
Fiat-Abarth,12.0,200-250tkm,
Fiat-Abarth,12.0,250-300tkm,
Fiat-Abarth,12.0,yli300tkm,
Fiat-Abarth,13.0,0-50tkm,
Fiat-Abarth,13.0,50-100tkm,
Fiat-Abarth,13.0,100-150tkm,
Fiat-Abarth,13.0,150-200tkm,
Fiat-Abarth,13.0,200-250tkm,
Fiat-Abarth,13.0,250-300tkm,
Fiat-Abarth,13.0,yli300tkm,
Fiat-Abarth,14.0,0-50tkm,
Fiat-Abarth,14.0,50-100tkm,13700.0
Fiat-Abarth,14.0,100-150tkm,
Fiat-Abarth,14.0,150-200tkm,
Fiat-Abarth,14.0,200-250tkm,
Fiat-Abarth,14.0,250-300tkm,
Fiat-Abarth,14.0,yli300tkm,
Fiat-Abarth,15.0,0-50tkm,
Fiat-Abarth,15.0,50-100tkm,
Fiat-Abarth,15.0,100-150tkm,
Fiat-Abarth,15.0,150-200tkm,
Fiat-Abarth,15.0,200-250tkm,
Fiat-Abarth,15.0,250-300tkm,
Fiat-Abarth,15.0,yli300tkm,
Fiat-Abarth,16.0,0-50tkm,
Fiat-Abarth,16.0,50-100tkm,
Fiat-Abarth,16.0,100-150tkm,
Fiat-Abarth,16.0,150-200tkm,
Fiat-Abarth,16.0,200-250tkm,
Fiat-Abarth,16.0,250-300tkm,
Fiat-Abarth,16.0,yli300tkm,
Fiat-Abarth,17.0,0-50tkm,
Fiat-Abarth,17.0,50-100tkm,
Fiat-Abarth,17.0,100-150tkm,
Fiat-Abarth,17.0,150-200tkm,
Fiat-Abarth,17.0,200-250tkm,
Fiat-Abarth,17.0,250-300tkm,
Fiat-Abarth,17.0,yli300tkm,
Fiat-Abarth,18.0,0-50tkm,
Fiat-Abarth,18.0,50-100tkm,
Fiat-Abarth,18.0,100-150tkm,
Fiat-Abarth,18.0,150-200tkm,
Fiat-Abarth,18.0,200-250tkm,
Fiat-Abarth,18.0,250-300tkm,
Fiat-Abarth,18.0,yli300tkm,
Fiat-Abarth,19.0,0-50tkm,
Fiat-Abarth,19.0,50-100tkm,
Fiat-Abarth,19.0,100-150tkm,
Fiat-Abarth,19.0,150-200tkm,
Fiat-Abarth,19.0,200-250tkm,
Fiat-Abarth,19.0,250-300tkm,
Fiat-Abarth,19.0,yli300tkm,
Fiat-Abarth,20.0,0-50tkm,
Fiat-Abarth,20.0,50-100tkm,
Fiat-Abarth,20.0,100-150tkm,
Fiat-Abarth,20.0,150-200tkm,
Fiat-Abarth,20.0,200-250tkm,
Fiat-Abarth,20.0,250-300tkm,
Fiat-Abarth,20.0,yli300tkm,
Fisker,0.0,0-50tkm,
Fisker,0.0,50-100tkm,
Fisker,0.0,100-150tkm,
Fisker,0.0,150-200tkm,
Fisker,0.0,200-250tkm,
Fisker,0.0,250-300tkm,
Fisker,0.0,yli300tkm,
Fisker,1.0,0-50tkm,
Fisker,1.0,50-100tkm,
Fisker,1.0,100-150tkm,
Fisker,1.0,150-200tkm,
Fisker,1.0,200-250tkm,
Fisker,1.0,250-300tkm,
Fisker,1.0,yli300tkm,
Fisker,2.0,0-50tkm,
Fisker,2.0,50-100tkm,
Fisker,2.0,100-150tkm,
Fisker,2.0,150-200tkm,
Fisker,2.0,200-250tkm,
Fisker,2.0,250-300tkm,
Fisker,2.0,yli300tkm,
Fisker,3.0,0-50tkm,
Fisker,3.0,50-100tkm,
Fisker,3.0,100-150tkm,
Fisker,3.0,150-200tkm,
Fisker,3.0,200-250tkm,
Fisker,3.0,250-300tkm,
Fisker,3.0,yli300tkm,
Fisker,4.0,0-50tkm,
Fisker,4.0,50-100tkm,
Fisker,4.0,100-150tkm,
Fisker,4.0,150-200tkm,
Fisker,4.0,200-250tkm,
Fisker,4.0,250-300tkm,
Fisker,4.0,yli300tkm,
Fisker,5.0,0-50tkm,
Fisker,5.0,50-100tkm,
Fisker,5.0,100-150tkm,
Fisker,5.0,150-200tkm,
Fisker,5.0,200-250tkm,
Fisker,5.0,250-300tkm,
Fisker,5.0,yli300tkm,
Fisker,6.0,0-50tkm,
Fisker,6.0,50-100tkm,
Fisker,6.0,100-150tkm,
Fisker,6.0,150-200tkm,
Fisker,6.0,200-250tkm,
Fisker,6.0,250-300tkm,
Fisker,6.0,yli300tkm,
Fisker,7.0,0-50tkm,
Fisker,7.0,50-100tkm,
Fisker,7.0,100-150tkm,
Fisker,7.0,150-200tkm,
Fisker,7.0,200-250tkm,
Fisker,7.0,250-300tkm,
Fisker,7.0,yli300tkm,
Fisker,8.0,0-50tkm,
Fisker,8.0,50-100tkm,
Fisker,8.0,100-150tkm,
Fisker,8.0,150-200tkm,
Fisker,8.0,200-250tkm,
Fisker,8.0,250-300tkm,
Fisker,8.0,yli300tkm,
Fisker,9.0,0-50tkm,
Fisker,9.0,50-100tkm,
Fisker,9.0,100-150tkm,
Fisker,9.0,150-200tkm,
Fisker,9.0,200-250tkm,
Fisker,9.0,250-300tkm,
Fisker,9.0,yli300tkm,
Fisker,10.0,0-50tkm,
Fisker,10.0,50-100tkm,
Fisker,10.0,100-150tkm,
Fisker,10.0,150-200tkm,
Fisker,10.0,200-250tkm,
Fisker,10.0,250-300tkm,
Fisker,10.0,yli300tkm,
Fisker,11.0,0-50tkm,
Fisker,11.0,50-100tkm,
Fisker,11.0,100-150tkm,
Fisker,11.0,150-200tkm,
Fisker,11.0,200-250tkm,
Fisker,11.0,250-300tkm,
Fisker,11.0,yli300tkm,
Fisker,12.0,0-50tkm,49930.0
Fisker,12.0,50-100tkm,
Fisker,12.0,100-150tkm,
Fisker,12.0,150-200tkm,
Fisker,12.0,200-250tkm,
Fisker,12.0,250-300tkm,
Fisker,12.0,yli300tkm,
Fisker,13.0,0-50tkm,
Fisker,13.0,50-100tkm,
Fisker,13.0,100-150tkm,
Fisker,13.0,150-200tkm,
Fisker,13.0,200-250tkm,
Fisker,13.0,250-300tkm,
Fisker,13.0,yli300tkm,
Fisker,14.0,0-50tkm,
Fisker,14.0,50-100tkm,
Fisker,14.0,100-150tkm,
Fisker,14.0,150-200tkm,
Fisker,14.0,200-250tkm,
Fisker,14.0,250-300tkm,
Fisker,14.0,yli300tkm,
Fisker,15.0,0-50tkm,
Fisker,15.0,50-100tkm,
Fisker,15.0,100-150tkm,
Fisker,15.0,150-200tkm,
Fisker,15.0,200-250tkm,
Fisker,15.0,250-300tkm,
Fisker,15.0,yli300tkm,
Fisker,16.0,0-50tkm,
Fisker,16.0,50-100tkm,
Fisker,16.0,100-150tkm,
Fisker,16.0,150-200tkm,
Fisker,16.0,200-250tkm,
Fisker,16.0,250-300tkm,
Fisker,16.0,yli300tkm,
Fisker,17.0,0-50tkm,
Fisker,17.0,50-100tkm,
Fisker,17.0,100-150tkm,
Fisker,17.0,150-200tkm,
Fisker,17.0,200-250tkm,
Fisker,17.0,250-300tkm,
Fisker,17.0,yli300tkm,
Fisker,18.0,0-50tkm,
Fisker,18.0,50-100tkm,
Fisker,18.0,100-150tkm,
Fisker,18.0,150-200tkm,
Fisker,18.0,200-250tkm,
Fisker,18.0,250-300tkm,
Fisker,18.0,yli300tkm,
Fisker,19.0,0-50tkm,
Fisker,19.0,50-100tkm,
Fisker,19.0,100-150tkm,
Fisker,19.0,150-200tkm,
Fisker,19.0,200-250tkm,
Fisker,19.0,250-300tkm,
Fisker,19.0,yli300tkm,
Fisker,20.0,0-50tkm,
Fisker,20.0,50-100tkm,
Fisker,20.0,100-150tkm,
Fisker,20.0,150-200tkm,
Fisker,20.0,200-250tkm,
Fisker,20.0,250-300tkm,
Fisker,20.0,yli300tkm,
Ford,0.0,0-50tkm,44800.0
Ford,0.0,50-100tkm,45980.0
Ford,0.0,100-150tkm,
Ford,0.0,150-200tkm,
Ford,0.0,200-250tkm,
Ford,0.0,250-300tkm,
Ford,0.0,yli300tkm,
Ford,1.0,0-50tkm,31425.0
Ford,1.0,50-100tkm,28480.0
Ford,1.0,100-150tkm,22900.0
Ford,1.0,150-200tkm,
Ford,1.0,200-250tkm,
Ford,1.0,250-300tkm,
Ford,1.0,yli300tkm,
Ford,2.0,0-50tkm,25890.0
Ford,2.0,50-100tkm,22880.0
Ford,2.0,100-150tkm,22875.0
Ford,2.0,150-200tkm,19675.0
Ford,2.0,200-250tkm,20900.0
Ford,2.0,250-300tkm,19890.0
Ford,2.0,yli300tkm,
Ford,3.0,0-50tkm,19890.0
Ford,3.0,50-100tkm,22550.0
Ford,3.0,100-150tkm,23900.0
Ford,3.0,150-200tkm,24335.0
Ford,3.0,200-250tkm,13800.0
Ford,3.0,250-300tkm,
Ford,3.0,yli300tkm,14990.0
Ford,4.0,0-50tkm,17820.0
Ford,4.0,50-100tkm,19695.0
Ford,4.0,100-150tkm,20885.0
Ford,4.0,150-200tkm,20665.0
Ford,4.0,200-250tkm,10840.0
Ford,4.0,250-300tkm,20800.0
Ford,4.0,yli300tkm,19245.0
Ford,5.0,0-50tkm,15880.0
Ford,5.0,50-100tkm,14950.0
Ford,5.0,100-150tkm,16535.0
Ford,5.0,150-200tkm,17775.0
Ford,5.0,200-250tkm,15840.0
Ford,5.0,250-300tkm,12600.0
Ford,5.0,yli300tkm,24400.0
Ford,6.0,0-50tkm,13490.0
Ford,6.0,50-100tkm,12990.0
Ford,6.0,100-150tkm,12900.0
Ford,6.0,150-200tkm,14795.0
Ford,6.0,200-250tkm,15675.0
Ford,6.0,250-300tkm,13470.0
Ford,6.0,yli300tkm,10695.0
Ford,7.0,0-50tkm,16990.0
Ford,7.0,50-100tkm,10490.0
Ford,7.0,100-150tkm,14495.0
Ford,7.0,150-200tkm,14190.0
Ford,7.0,200-250tkm,13785.0
Ford,7.0,250-300tkm,17900.0
Ford,7.0,yli300tkm,12850.0
Ford,8.0,0-50tkm,11900.0
Ford,8.0,50-100tkm,9450.0
Ford,8.0,100-150tkm,9880.0
Ford,8.0,150-200tkm,12390.0
Ford,8.0,200-250tkm,12770.0
Ford,8.0,250-300tkm,12570.0
Ford,8.0,yli300tkm,11200.0
Ford,9.0,0-50tkm,8900.0
Ford,9.0,50-100tkm,8845.0
Ford,9.0,100-150tkm,8990.0
Ford,9.0,150-200tkm,12545.0
Ford,9.0,200-250tkm,11900.0
Ford,9.0,250-300tkm,9390.0
Ford,9.0,yli300tkm,9390.0
Ford,10.0,0-50tkm,11900.0
Ford,10.0,50-100tkm,7770.0
Ford,10.0,100-150tkm,9115.0
Ford,10.0,150-200tkm,11840.0
Ford,10.0,200-250tkm,10895.0
Ford,10.0,250-300tkm,9819.5
Ford,10.0,yli300tkm,5780.0
Ford,11.0,0-50tkm,12900.0
Ford,11.0,50-100tkm,11190.0
Ford,11.0,100-150tkm,6935.0
Ford,11.0,150-200tkm,7450.0
Ford,11.0,200-250tkm,9890.0
Ford,11.0,250-300tkm,8900.0
Ford,11.0,yli300tkm,8790.0
Ford,12.0,0-50tkm,
Ford,12.0,50-100tkm,11850.0
Ford,12.0,100-150tkm,7145.0
Ford,12.0,150-200tkm,7880.0
Ford,12.0,200-250tkm,6290.0
Ford,12.0,250-300tkm,7900.0
Ford,12.0,yli300tkm,4740.0
Ford,13.0,0-50tkm,6390.0
Ford,13.0,50-100tkm,8490.0
Ford,13.0,100-150tkm,8927.5
Ford,13.0,150-200tkm,6290.0
Ford,13.0,200-250tkm,5890.0
Ford,13.0,250-300tkm,5390.0
Ford,13.0,yli300tkm,3800.0
Ford,14.0,0-50tkm,
Ford,14.0,50-100tkm,5890.0
Ford,14.0,100-150tkm,6700.0
Ford,14.0,150-200tkm,6870.0
Ford,14.0,200-250tkm,6615.0
Ford,14.0,250-300tkm,4900.0
Ford,14.0,yli300tkm,5900.0
Ford,15.0,0-50tkm,
Ford,15.0,50-100tkm,5384.5
Ford,15.0,100-150tkm,5190.0
Ford,15.0,150-200tkm,6590.0
Ford,15.0,200-250tkm,3900.0
Ford,15.0,250-300tkm,7800.0
Ford,15.0,yli300tkm,3490.0
Ford,16.0,0-50tkm,
Ford,16.0,50-100tkm,2590.0
Ford,16.0,100-150tkm,3970.0
Ford,16.0,150-200tkm,4570.0
Ford,16.0,200-250tkm,12500.0
Ford,16.0,250-300tkm,2675.0
Ford,16.0,yli300tkm,5435.0
Ford,17.0,0-50tkm,
Ford,17.0,50-100tkm,4950.0
Ford,17.0,100-150tkm,9980.0
Ford,17.0,150-200tkm,5580.0
Ford,17.0,200-250tkm,4990.0
Ford,17.0,250-300tkm,4395.0
Ford,17.0,yli300tkm,
Ford,18.0,0-50tkm,
Ford,18.0,50-100tkm,
Ford,18.0,100-150tkm,
Ford,18.0,150-200tkm,3990.0
Ford,18.0,200-250tkm,3725.0
Ford,18.0,250-300tkm,3690.0
Ford,18.0,yli300tkm,2990.0
Ford,19.0,0-50tkm,
Ford,19.0,50-100tkm,5880.0
Ford,19.0,100-150tkm,
Ford,19.0,150-200tkm,22900.0
Ford,19.0,200-250tkm,8990.0
Ford,19.0,250-300tkm,2975.0
Ford,19.0,yli300tkm,17900.0
Ford,20.0,0-50tkm,
Ford,20.0,50-100tkm,
Ford,20.0,100-150tkm,2945.0
Ford,20.0,150-200tkm,
Ford,20.0,200-250tkm,
Ford,20.0,250-300tkm,1580.0
Ford,20.0,yli300tkm,
Ford USA,0.0,0-50tkm,49900.0
Ford USA,0.0,50-100tkm,
Ford USA,0.0,100-150tkm,
Ford USA,0.0,150-200tkm,
Ford USA,0.0,200-250tkm,
Ford USA,0.0,250-300tkm,
Ford USA,0.0,yli300tkm,
Ford USA,1.0,0-50tkm,46600.0
Ford USA,1.0,50-100tkm,
Ford USA,1.0,100-150tkm,
Ford USA,1.0,150-200tkm,
Ford USA,1.0,200-250tkm,
Ford USA,1.0,250-300tkm,
Ford USA,1.0,yli300tkm,
Ford USA,2.0,0-50tkm,37450.0
Ford USA,2.0,50-100tkm,34990.0
Ford USA,2.0,100-150tkm,39990.0
Ford USA,2.0,150-200tkm,39590.0
Ford USA,2.0,200-250tkm,
Ford USA,2.0,250-300tkm,
Ford USA,2.0,yli300tkm,
Ford USA,3.0,0-50tkm,38395.0
Ford USA,3.0,50-100tkm,35990.0
Ford USA,3.0,100-150tkm,39990.0
Ford USA,3.0,150-200tkm,38945.0
Ford USA,3.0,200-250tkm,
Ford USA,3.0,250-300tkm,
Ford USA,3.0,yli300tkm,
Ford USA,4.0,0-50tkm,46895.0
Ford USA,4.0,50-100tkm,44850.0
Ford USA,4.0,100-150tkm,39900.0
Ford USA,4.0,150-200tkm,37380.0
Ford USA,4.0,200-250tkm,
Ford USA,4.0,250-300tkm,
Ford USA,4.0,yli300tkm,
Ford USA,5.0,0-50tkm,82900.0
Ford USA,5.0,50-100tkm,
Ford USA,5.0,100-150tkm,
Ford USA,5.0,150-200tkm,
Ford USA,5.0,200-250tkm,
Ford USA,5.0,250-300tkm,
Ford USA,5.0,yli300tkm,
Ford USA,6.0,0-50tkm,59900.0
Ford USA,6.0,50-100tkm,
Ford USA,6.0,100-150tkm,
Ford USA,6.0,150-200tkm,
Ford USA,6.0,200-250tkm,
Ford USA,6.0,250-300tkm,
Ford USA,6.0,yli300tkm,
Ford USA,7.0,0-50tkm,
Ford USA,7.0,50-100tkm,56900.0
Ford USA,7.0,100-150tkm,
Ford USA,7.0,150-200tkm,
Ford USA,7.0,200-250tkm,
Ford USA,7.0,250-300tkm,
Ford USA,7.0,yli300tkm,
Ford USA,8.0,0-50tkm,
Ford USA,8.0,50-100tkm,51900.0
Ford USA,8.0,100-150tkm,
Ford USA,8.0,150-200tkm,
Ford USA,8.0,200-250tkm,
Ford USA,8.0,250-300tkm,
Ford USA,8.0,yli300tkm,
Ford USA,9.0,0-50tkm,79900.0
Ford USA,9.0,50-100tkm,51490.0
Ford USA,9.0,100-150tkm,29990.0
Ford USA,9.0,150-200tkm,34480.0
Ford USA,9.0,200-250tkm,
Ford USA,9.0,250-300tkm,
Ford USA,9.0,yli300tkm,
Ford USA,10.0,0-50tkm,
Ford USA,10.0,50-100tkm,
Ford USA,10.0,100-150tkm,
Ford USA,10.0,150-200tkm,
Ford USA,10.0,200-250tkm,
Ford USA,10.0,250-300tkm,
Ford USA,10.0,yli300tkm,
Ford USA,11.0,0-50tkm,
Ford USA,11.0,50-100tkm,
Ford USA,11.0,100-150tkm,
Ford USA,11.0,150-200tkm,
Ford USA,11.0,200-250tkm,
Ford USA,11.0,250-300tkm,
Ford USA,11.0,yli300tkm,
Ford USA,12.0,0-50tkm,
Ford USA,12.0,50-100tkm,
Ford USA,12.0,100-150tkm,
Ford USA,12.0,150-200tkm,20980.0
Ford USA,12.0,200-250tkm,8930.0
Ford USA,12.0,250-300tkm,
Ford USA,12.0,yli300tkm,
Ford USA,13.0,0-50tkm,
Ford USA,13.0,50-100tkm,
Ford USA,13.0,100-150tkm,32990.0
Ford USA,13.0,150-200tkm,
Ford USA,13.0,200-250tkm,
Ford USA,13.0,250-300tkm,
Ford USA,13.0,yli300tkm,
Ford USA,14.0,0-50tkm,
Ford USA,14.0,50-100tkm,
Ford USA,14.0,100-150tkm,
Ford USA,14.0,150-200tkm,
Ford USA,14.0,200-250tkm,
Ford USA,14.0,250-300tkm,
Ford USA,14.0,yli300tkm,
Ford USA,15.0,0-50tkm,
Ford USA,15.0,50-100tkm,
Ford USA,15.0,100-150tkm,
Ford USA,15.0,150-200tkm,
Ford USA,15.0,200-250tkm,20900.0
Ford USA,15.0,250-300tkm,13990.0
Ford USA,15.0,yli300tkm,
Ford USA,16.0,0-50tkm,
Ford USA,16.0,50-100tkm,
Ford USA,16.0,100-150tkm,
Ford USA,16.0,150-200tkm,
Ford USA,16.0,200-250tkm,
Ford USA,16.0,250-300tkm,
Ford USA,16.0,yli300tkm,
Ford USA,17.0,0-50tkm,
Ford USA,17.0,50-100tkm,69900.0
Ford USA,17.0,100-150tkm,15890.0
Ford USA,17.0,150-200tkm,
Ford USA,17.0,200-250tkm,
Ford USA,17.0,250-300tkm,
Ford USA,17.0,yli300tkm,
Ford USA,18.0,0-50tkm,
Ford USA,18.0,50-100tkm,
Ford USA,18.0,100-150tkm,
Ford USA,18.0,150-200tkm,
Ford USA,18.0,200-250tkm,
Ford USA,18.0,250-300tkm,
Ford USA,18.0,yli300tkm,
Ford USA,19.0,0-50tkm,
Ford USA,19.0,50-100tkm,
Ford USA,19.0,100-150tkm,
Ford USA,19.0,150-200tkm,25750.0
Ford USA,19.0,200-250tkm,
Ford USA,19.0,250-300tkm,
Ford USA,19.0,yli300tkm,
Ford USA,20.0,0-50tkm,
Ford USA,20.0,50-100tkm,
Ford USA,20.0,100-150tkm,
Ford USA,20.0,150-200tkm,
Ford USA,20.0,200-250tkm,
Ford USA,20.0,250-300tkm,
Ford USA,20.0,yli300tkm,
Honda,0.0,0-50tkm,40825.0
Honda,0.0,50-100tkm,
Honda,0.0,100-150tkm,
Honda,0.0,150-200tkm,
Honda,0.0,200-250tkm,
Honda,0.0,250-300tkm,
Honda,0.0,yli300tkm,
Honda,1.0,0-50tkm,34600.0
Honda,1.0,50-100tkm,
Honda,1.0,100-150tkm,
Honda,1.0,150-200tkm,
Honda,1.0,200-250tkm,
Honda,1.0,250-300tkm,
Honda,1.0,yli300tkm,
Honda,2.0,0-50tkm,32900.0
Honda,2.0,50-100tkm,24845.0
Honda,2.0,100-150tkm,
Honda,2.0,150-200tkm,
Honda,2.0,200-250tkm,
Honda,2.0,250-300tkm,
Honda,2.0,yli300tkm,
Honda,3.0,0-50tkm,22195.0
Honda,3.0,50-100tkm,29700.0
Honda,3.0,100-150tkm,
Honda,3.0,150-200tkm,
Honda,3.0,200-250tkm,
Honda,3.0,250-300tkm,
Honda,3.0,yli300tkm,
Honda,4.0,0-50tkm,18195.0
Honda,4.0,50-100tkm,19490.0
Honda,4.0,100-150tkm,10950.0
Honda,4.0,150-200tkm,26600.0
Honda,4.0,200-250tkm,
Honda,4.0,250-300tkm,
Honda,4.0,yli300tkm,
Honda,5.0,0-50tkm,16800.0
Honda,5.0,50-100tkm,22890.0
Honda,5.0,100-150tkm,23890.0
Honda,5.0,150-200tkm,27445.0
Honda,5.0,200-250tkm,22500.0
Honda,5.0,250-300tkm,
Honda,5.0,yli300tkm,
Honda,6.0,0-50tkm,20150.0
Honda,6.0,50-100tkm,18145.0
Honda,6.0,100-150tkm,16480.0
Honda,6.0,150-200tkm,15900.0
Honda,6.0,200-250tkm,15860.0
Honda,6.0,250-300tkm,
Honda,6.0,yli300tkm,
Honda,7.0,0-50tkm,18400.0
Honda,7.0,50-100tkm,18540.0
Honda,7.0,100-150tkm,15900.0
Honda,7.0,150-200tkm,15190.0
Honda,7.0,200-250tkm,
Honda,7.0,250-300tkm,
Honda,7.0,yli300tkm,
Honda,8.0,0-50tkm,12900.0
Honda,8.0,50-100tkm,13900.0
Honda,8.0,100-150tkm,14890.0
Honda,8.0,150-200tkm,14490.0
Honda,8.0,200-250tkm,14990.0
Honda,8.0,250-300tkm,12900.0
Honda,8.0,yli300tkm,
Honda,9.0,0-50tkm,
Honda,9.0,50-100tkm,14500.0
Honda,9.0,100-150tkm,11990.0
Honda,9.0,150-200tkm,11680.0
Honda,9.0,200-250tkm,10890.0
Honda,9.0,250-300tkm,
Honda,9.0,yli300tkm,6945.0
Honda,10.0,0-50tkm,
Honda,10.0,50-100tkm,13400.0
Honda,10.0,100-150tkm,12890.0
Honda,10.0,150-200tkm,9190.0
Honda,10.0,200-250tkm,12335.0
Honda,10.0,250-300tkm,10245.0
Honda,10.0,yli300tkm,
Honda,11.0,0-50tkm,
Honda,11.0,50-100tkm,
Honda,11.0,100-150tkm,11600.0
Honda,11.0,150-200tkm,13195.0
Honda,11.0,200-250tkm,14890.0
Honda,11.0,250-300tkm,11990.0
Honda,11.0,yli300tkm,6800.0
Honda,12.0,0-50tkm,
Honda,12.0,50-100tkm,7980.0
Honda,12.0,100-150tkm,9690.0
Honda,12.0,150-200tkm,9800.0
Honda,12.0,200-250tkm,14580.0
Honda,12.0,250-300tkm,7395.0
Honda,12.0,yli300tkm,
Honda,13.0,0-50tkm,
Honda,13.0,50-100tkm,10890.0
Honda,13.0,100-150tkm,9710.0
Honda,13.0,150-200tkm,7695.0
Honda,13.0,200-250tkm,10745.0
Honda,13.0,250-300tkm,8570.0
Honda,13.0,yli300tkm,4840.0
Honda,14.0,0-50tkm,
Honda,14.0,50-100tkm,6390.0
Honda,14.0,100-150tkm,9075.0
Honda,14.0,150-200tkm,9590.0
Honda,14.0,200-250tkm,10370.0
Honda,14.0,250-300tkm,7400.0
Honda,14.0,yli300tkm,6400.0
Honda,15.0,0-50tkm,
Honda,15.0,50-100tkm,9350.0
Honda,15.0,100-150tkm,7360.0
Honda,15.0,150-200tkm,5970.0
Honda,15.0,200-250tkm,6635.0
Honda,15.0,250-300tkm,8620.0
Honda,15.0,yli300tkm,4980.0
Honda,16.0,0-50tkm,
Honda,16.0,50-100tkm,9990.0
Honda,16.0,100-150tkm,10400.0
Honda,16.0,150-200tkm,8195.0
Honda,16.0,200-250tkm,4900.0
Honda,16.0,250-300tkm,8980.0
Honda,16.0,yli300tkm,5545.0
Honda,17.0,0-50tkm,
Honda,17.0,50-100tkm,
Honda,17.0,100-150tkm,11725.0
Honda,17.0,150-200tkm,9340.0
Honda,17.0,200-250tkm,7795.0
Honda,17.0,250-300tkm,7545.0
Honda,17.0,yli300tkm,3300.0
Honda,18.0,0-50tkm,
Honda,18.0,50-100tkm,
Honda,18.0,100-150tkm,
Honda,18.0,150-200tkm,5800.0
Honda,18.0,200-250tkm,4665.0
Honda,18.0,250-300tkm,4450.0
Honda,18.0,yli300tkm,2780.0
Honda,19.0,0-50tkm,
Honda,19.0,50-100tkm,
Honda,19.0,100-150tkm,
Honda,19.0,150-200tkm,
Honda,19.0,200-250tkm,2995.0
Honda,19.0,250-300tkm,5740.0
Honda,19.0,yli300tkm,2390.0
Honda,20.0,0-50tkm,
Honda,20.0,50-100tkm,
Honda,20.0,100-150tkm,
Honda,20.0,150-200tkm,
Honda,20.0,200-250tkm,5800.0
Honda,20.0,250-300tkm,3900.0
Honda,20.0,yli300tkm,
Hongqi,0.0,0-50tkm,69945.0
Hongqi,0.0,50-100tkm,
Hongqi,0.0,100-150tkm,
Hongqi,0.0,150-200tkm,
Hongqi,0.0,200-250tkm,
Hongqi,0.0,250-300tkm,
Hongqi,0.0,yli300tkm,
Hongqi,1.0,0-50tkm,
Hongqi,1.0,50-100tkm,
Hongqi,1.0,100-150tkm,
Hongqi,1.0,150-200tkm,
Hongqi,1.0,200-250tkm,
Hongqi,1.0,250-300tkm,
Hongqi,1.0,yli300tkm,
Hongqi,2.0,0-50tkm,
Hongqi,2.0,50-100tkm,
